#起始日期：2017-06-01 00:00:00  终止日期：2017-06-12 23:59:59												
#交易金额合计：11197笔，共4110546.80元												
#下载时间：2017-06-18 20:58:23												
												
交易时间	微信支付单号	商户订单号	商户号	特约商户号	设备号	appid	下单用户	交易场景	交易状态	支付成功时间	交易金额(元)	现金券抵扣金额(元) 
2017/6/12 7:33	"4007052001201706125354838216	"	"SP17061200071963	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wTeA2-F16OgqyoTYlZ1DP2U	扫码支付	买家已支付	2017/6/12 7:33	4000	0
2017/6/12 7:33	"4003412001201706125351316373	"	"SP17061200071973	"	"1293495701	"	"	"	8a8a52625c5016d7015c54323b140756	wx9b804d3e447446dc	oW5L1wfkvVBVug2BrNysiOq4u-Pw	扫码支付	买家已支付	2017/6/12 7:33	100	0
2017/6/12 7:40	"4002592001201706125352900894	"	"SP17061200072087	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wbeiO_lMET5j0HdNbUcAarw	扫码支付	买家已支付	2017/6/12 7:40	20	0
2017/6/12 7:41	"4002682001201706125351487643	"	"SP17061200072107	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f3cbbda00cf	wx9b804d3e447446dc	oW5L1wa608qf30CfqAFA4aADLvac	扫码支付	买家已支付	2017/6/12 7:41	300	0
2017/6/12 7:42	"4009102001201706125352948664	"	"SP17061200072125	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f3a7be800ce	wx9b804d3e447446dc	oW5L1wdbMsW1oqePj8Yrw3aFzYQQ	扫码支付	买家已支付	2017/6/12 7:42	100	0
2017/6/12 7:44	"4003582001201706125353003455	"	"SP17061200072154	"	"1293495701	"	"	"	8a8a52615c452bb6015c457bf9730000	wx9b804d3e447446dc	oW5L1wSr75QnilaMRLHNQTEhbqZk	扫码支付	买家已支付	2017/6/12 7:44	20	0
2017/6/12 7:46	"4000912001201706125351562700	"	"SP17061200072181	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1wXvX4j2pOc3qzpxIq1Ok5nA	扫码支付	买家已支付	2017/6/12 7:46	100	0
2017/6/12 7:48	"4009922001201706125353007198	"	"SP17061200072235	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0113	wx9b804d3e447446dc	oW5L1wUiafjyATnDd5JIqorljX78	扫码支付	买家已支付	2017/6/12 7:48	800	0
2017/6/12 7:49	"4004622001201706125353059514	"	"SP17061200072244	"	"1293495701	"	"	"	8a942a765c25d677015c2601b1100019	wx9b804d3e447446dc	oW5L1wXmreA-JNvoXJGfMFw2PUW0	扫码支付	买家已支付	2017/6/12 7:49	200	0
2017/6/12 7:50	"4004842001201706125353093732	"	"SP17061200072263	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wYql12xZ6hCtSrO0JmuPOLc	扫码支付	买家已支付	2017/6/12 7:50	1500	0
2017/6/12 7:51	"4006722001201706125355116323	"	"SP17061200072290	"	"1293495701	"	"	"	8a8a52625c452b2e015c45828ba50004	wx9b804d3e447446dc	oW5L1wcP2XBAVjbbUs0PHtlwbIDA	扫码支付	买家已支付	2017/6/12 7:51	300	0
2017/6/12 7:51	"4004592001201706125353135666	"	"SP17061200072284	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wWw78tkjq6a_ZO0WB51jv_8	扫码支付	买家已支付	2017/6/12 7:51	1000	0
2017/6/12 7:51	"4003602001201706125353143424	"	"SP17061200072293	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac000d	wx9b804d3e447446dc	oW5L1wR1aiKxcRkPU7r7rAhmN2uw	扫码支付	买家已支付	2017/6/12 7:51	50	0.15
2017/6/12 7:52	"4009232001201706125355124539	"	"SP17061200072291	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wV0XQyVZiN53FFGCG1SMS2k	扫码支付	买家已支付	2017/6/12 7:52	80	0
2017/6/12 7:52	"4006732001201706125355110423	"	"SP17061200072301	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wakkoFsgVp0fRwuJs2OsTMg	扫码支付	买家已支付	2017/6/12 7:52	875	0
2017/6/12 7:53	"4001832001201706125353129928	"	"SP17061200072309	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wSk_LX0PAudT-mZxhYwt1hc	扫码支付	买家已支付	2017/6/12 7:53	100	0
2017/6/12 7:53	"4009332001201706125356801108	"	"SP17061200072321	"	"1293495701	"	"	"	8a942a765c406561015c42a28bb4002e	wx9b804d3e447446dc	oW5L1wdaDaeyHbF8lUWNVuUMlDmk	扫码支付	买家已支付	2017/6/12 7:53	200	0
2017/6/12 7:53	"4005752001201706125351666130	"	"SP17061200072315	"	"1293495701	"	"	"	8a942a765c3447be015c34605c9e0000	wx9b804d3e447446dc	oW5L1wVD16d7pB0B43ikQyHayNcg	扫码支付	买家已支付	2017/6/12 7:53	300	0
2017/6/12 7:54	"4009922001201706125355144143	"	"SP17061200072331	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f3a7be800ce	wx9b804d3e447446dc	oW5L1wUiafjyATnDd5JIqorljX78	扫码支付	买家已支付	2017/6/12 7:54	100	0
2017/6/12 7:54	"4001092001201706125356791399	"	"SP17061200072326	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wcEJZZ1jslFRJE2TY1MgRZ0	扫码支付	买家已支付	2017/6/12 7:54	1000	0
2017/6/12 7:54	"4002322001201706125353161699	"	"SP17061200072335	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f08a61500c9	wx9b804d3e447446dc	oW5L1wYxXwbA1OG__kOiooOkx44E	扫码支付	买家已支付	2017/6/12 7:54	1000	0
2017/6/12 7:54	"4006732001201706125355198900	"	"SP17061200072350	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wakkoFsgVp0fRwuJs2OsTMg	扫码支付	买家已支付	2017/6/12 7:54	10	0
2017/6/12 7:55	"4005752001201706125355185935	"	"SP17061200072361	"	"1293495701	"	"	"	8a942a765c3447be015c34605c9e0000	wx9b804d3e447446dc	oW5L1wVD16d7pB0B43ikQyHayNcg	扫码支付	部分退款	2017/6/12 7:55	500	0
2017/6/12 7:56	"4002542001201706125355143282	"	"SP17061200072374	"	"1293495701	"	"	"	8a942a765c3447be015c353a77a00012	wx9b804d3e447446dc	oW5L1wcsBCsbDTDzp0kC9LUiA1kY	扫码支付	买家已支付	2017/6/12 7:56	20	0
2017/6/12 7:56	"4008962001201706125351697390	"	"SP17061200072389	"	"1293495701	"	"	"	8a8a52625c452b2e015c456eb9bc0002	wx9b804d3e447446dc	oW5L1wWyPd3NMhpCGLQ_pG7WGZDE	扫码支付	买家已支付	2017/6/12 7:56	300	0
2017/6/12 7:56	"4004462001201706125353211129	"	"SP17061200072390	"	"1293495701	"	"	"	8a942a765c355791015c35761eb60004	wx9b804d3e447446dc	oW5L1wZmA6kl9MFJcRHuKJ3winZo	扫码支付	买家已支付	2017/6/12 7:56	10	0
2017/6/12 7:56	"4004442001201706125353205366	"	"SP17061200072399	"	"1293495701	"	"	"	8a942a765c3447be015c34605c9e0000	wx9b804d3e447446dc	oW5L1wQgzQy4LvepG7FyZTIzKvlA	扫码支付	买家已支付	2017/6/12 7:57	400	0
2017/6/12 7:57	"4003962001201706125353264232	"	"SP17061200072410	"	"1293495701	"	"	"	8a942a765c25d677015c2601b1100019	wx9b804d3e447446dc	oW5L1wQXZnZcLXXMCz3enQ0TIiP4	扫码支付	部分退款	2017/6/12 7:57	2000	0
2017/6/12 7:57	"4002762001201706125353223519	"	"SP17061200072411	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wcXlLz9DGQdrQCe-eYE_WJc	扫码支付	买家已支付	2017/6/12 7:57	100	0
2017/6/12 7:58	"4007032001201706125351768638	"	"SP17061200072423	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wUfxCxXCSxlUO79eKd3drUw	扫码支付	买家已支付	2017/6/12 7:58	100	0
2017/6/12 7:58	"4009312001201706125351776019	"	"SP17061200072427	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wePTYyQHKSI7TSL9Nanc0Lc	扫码支付	部分退款	2017/6/12 7:58	100	0.14
2017/6/12 7:58	"4005332001201706125353226995	"	"SP17061200072443	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wQvYmZ-jJ4ksZ2hgJGzG_lI	扫码支付	买家已支付	2017/6/12 7:59	500	0
2017/6/12 8:00	"4003872001201706125351782932	"	"SP17061200072483	"	"1293495701	"	"	"	8a942a765c25d677015c25f3e05c0006	wx9b804d3e447446dc	oW5L1wSSQlJCNyz_DYJ-Qvg31kGM	扫码支付	买家已支付	2017/6/12 8:00	100	0
2017/6/12 8:01	"4007252001201706125356941310	"	"SP17061200072509	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1waLwzICWv7-OilfPNIEp3KA	扫码支付	买家已支付	2017/6/12 8:01	50	0
2017/6/12 8:02	"4002712001201706125356994836	"	"SP17061200072534	"	"1293495701	"	"	"	8a942a765c25d677015c260a751e0024	wx9b804d3e447446dc	oW5L1wRlyAzJzvETXtngbrX5gF0I	扫码支付	买家已支付	2017/6/12 8:02	20	0
2017/6/12 8:02	"4004592001201706125355338696	"	"SP17061200072535	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wWw78tkjq6a_ZO0WB51jv_8	扫码支付	买家已支付	2017/6/12 8:02	1000	0
2017/6/12 8:03	"4008702001201706125356998894	"	"SP17061200072533	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wc898UpuqR1mdxlzl1fXSdQ	扫码支付	买家已支付	2017/6/12 8:03	100	0
2017/6/12 8:03	"4009342001201706125356970154	"	"SP17061200072538	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wTftQJ-d3EmIAcf7D8y5-Jo	扫码支付	买家已支付	2017/6/12 8:03	400	0
2017/6/12 8:03	"4005002001201706125353354726	"	"SP17061200072551	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac000d	wx9b804d3e447446dc	oW5L1wU8L4TgJlSyIV-1Z-b6BHSY	扫码支付	买家已支付	2017/6/12 8:03	20	0
2017/6/12 8:04	"4000572001201706125351879099	"	"SP17061200072557	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wbg_uaIaEaQgBf_X51tiAlI	扫码支付	买家已支付	2017/6/12 8:04	100	0
2017/6/12 8:04	"4008742001201706125356989787	"	"SP17061200072572	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wQG5KUxxcG2WZtiusRFXr2g	扫码支付	买家已支付	2017/6/12 8:04	1000	0
2017/6/12 8:04	"4000362001201706125353418064	"	"SP17061200072571	"	"1293495701	"	"	"	8a942a765c25d677015c25f9416c0013	wx9b804d3e447446dc	oW5L1wdK02gjKC1AtCPyHGkXS7OI	扫码支付	买家已支付	2017/6/12 8:04	200	0
2017/6/12 8:04	"4001942001201706125357042890	"	"SP17061200072585	"	"1293495701	"	"	"	8a942a765c3447be015c34d133ec000f	wx9b804d3e447446dc	oW5L1wUhJrQHYYdUX8i2oRPXWYFg	扫码支付	买家已支付	2017/6/12 8:04	20	0
2017/6/12 8:06	"4001062001201706125355412288	"	"SP17061200072613	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wTP7oKsg5U3RjVeQdfA6EcA	扫码支付	买家已支付	2017/6/12 8:06	1000	0
2017/6/12 8:07	"4010052001201706125351921314	"	"SP17061200072658	"	"1293495701	"	"	"	8a942a765c355791015c35845e8c0005	wx9b804d3e447446dc	oW5L1wRv7-OMPyyTMiX_AF1KOuRI	扫码支付	买家已支付	2017/6/12 8:07	200	0.14
2017/6/12 8:07	"4008452001201706125355452067	"	"SP17061200072663	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f08a61500c9	wx9b804d3e447446dc	oW5L1wahhE6r13Dn_hovgqfu-PpQ	扫码支付	部分退款	2017/6/12 8:07	500	0
2017/6/12 8:07	"4001302001201706125355423367	"	"SP17061200072680	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac000d	wx9b804d3e447446dc	oW5L1wcGMhNuGk8eKrvvrb9tlODk	扫码支付	买家已支付	2017/6/12 8:07	20	0
2017/6/12 8:08	"4002182001201706125353465667	"	"SP17061200072698	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0115	wx9b804d3e447446dc	oW5L1wZ2Pi_T6HUcSs_kKX3rNluU	扫码支付	买家已支付	2017/6/12 8:08	100	0
2017/6/12 8:08	"4004632001201706125357125096	"	"SP17061200072713	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f08a61500c9	wx9b804d3e447446dc	oW5L1wQozAOI1a1gq-7AjC6Okzoo	扫码支付	买家已支付	2017/6/12 8:08	100	0
2017/6/12 8:09	"4004312001201706125355454772	"	"SP17061200072758	"	"1293495701	"	"	"	8a942a765c35871c015c3591c96a0004	wx9b804d3e447446dc	oW5L1wWw78VoM3MG36JpUwWHRELk	扫码支付	买家已支付	2017/6/12 8:09	20	0.16
2017/6/12 8:09	"4008772001201706125352041001	"	"SP17061200072773	"	"1293495701	"	"	"	8a942a765c25d677015c260a751e0024	wx9b804d3e447446dc	oW5L1wWdZoRlhvYCxYs0cZ-ftdCs	扫码支付	买家已支付	2017/6/12 8:09	10	0
2017/6/12 8:10	"4001932001201706125351942505	"	"SP17061200072793	"	"1293495701	"	"	"	8a942a765c25d677015c25f9416c0013	wx9b804d3e447446dc	oW5L1wU8xKQAYr67AO-IEZBccvQY	扫码支付	全额退款	2017/6/12 8:10	100	0
2017/6/12 8:10	"4001362001201706125353527432	"	"SP17061200072799	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wfqrvm9hou8_rTrx-JyaJrU	扫码支付	部分退款	2017/6/12 8:10	500	0
2017/6/12 8:10	"4002942001201706125357169634	"	"SP17061200072800	"	"1293495701	"	"	"	8a942a765c3447be015c34cb8c76000a	wx9b804d3e447446dc	oW5L1wZbNDiZzkc5CBKw_LmLD3k0	扫码支付	买家已支付	2017/6/12 8:10	100	0
2017/6/12 8:11	"4001632001201706125357180058	"	"SP17061200072827	"	"1293495701	"	"	"	8a942a765c25d677015c25f3e05c0006	wx9b804d3e447446dc	oW5L1wc73GburBDXMwBye9HAfp_k	扫码支付	买家已支付	2017/6/12 8:11	300	0
2017/6/12 8:11	"4001602001201706125353515137	"	"SP17061200072834	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wR5ehnHkJUuujk4NlLXAvM0	扫码支付	买家已支付	2017/6/12 8:11	100	0
2017/6/12 8:12	"4010132001201706125353509394	"	"SP17061200072855	"	"1293495701	"	"	"	8a942a765c25d677015c260b36590025	wx9b804d3e447446dc	oW5L1wUMFm1kNq5W_-VLrxrOiSIU	扫码支付	买家已支付	2017/6/12 8:12	100	0
2017/6/12 8:12	"4002402001201706125353549338	"	"SP17061200072864	"	"1293495701	"	"	"	8a8a52625c5016d7015c54323b140756	wx9b804d3e447446dc	oW5L1wVJPm-CNBtgelp3g_mDDh14	扫码支付	买家已支付	2017/6/12 8:12	500	0
2017/6/12 8:12	"4003082001201706125357229607	"	"SP17061200072845	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wWaNKxrFS_e7KXCX2OqFmf4	扫码支付	买家已支付	2017/6/12 8:12	100	0
2017/6/12 8:14	"4004922001201706125357230480	"	"SP17061200072910	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wVTfv6Rfr5BbHak5s7Ah9x4	扫码支付	买家已支付	2017/6/12 8:14	50	0
2017/6/12 8:16	"4001722001201706125353619398	"	"SP17061200073004	"	"1293495701	"	"	"	8a942a765c25d677015c25f9416c0013	wx9b804d3e447446dc	oW5L1wcsXlvMnx6PwikHzpEw8LqA	扫码支付	买家已支付	2017/6/12 8:16	20	0
2017/6/12 8:16	"4004652001201706125357299473	"	"SP17061200073021	"	"1293495701	"	"	"	8a8a52615c434250015c43bb7dcf000c	wx9b804d3e447446dc	oW5L1wbdiYrH2shOFl1gJLflFb2k	扫码支付	买家已支付	2017/6/12 8:16	300	0
2017/6/12 8:16	"4005332001201706125355663179	"	"SP17061200073024	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wQvYmZ-jJ4ksZ2hgJGzG_lI	扫码支付	买家已支付	2017/6/12 8:16	500	0
2017/6/12 8:16	"4009732001201706125355707551	"	"SP17061200073025	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0118	wx9b804d3e447446dc	oW5L1wcdsgGmCm75g5fTxGpDfdNM	扫码支付	买家已支付	2017/6/12 8:16	100	0
2017/6/12 8:17	"4003872001201706125355658194	"	"SP17061200073027	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0115	wx9b804d3e447446dc	oW5L1wb9yoSr01csKGk3DfN-er_s	扫码支付	买家已支付	2017/6/12 8:17	400	0
2017/6/12 8:17	"4003972001201706125353699438	"	"SP17061200073046	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wTz7SHlR8vN3V-ggMPaYpNQ	扫码支付	部分退款	2017/6/12 8:17	1000	0
2017/6/12 8:17	"4002712001201706125353658159	"	"SP17061200073050	"	"1293495701	"	"	"	8a942a765c25d677015c260a751e0024	wx9b804d3e447446dc	oW5L1wRlyAzJzvETXtngbrX5gF0I	扫码支付	买家已支付	2017/6/12 8:17	200	0
2017/6/12 8:17	"4003322001201706125355719460	"	"SP17061200073047	"	"1293495701	"	"	"	8a942a765c3447be015c346a4c7f0003	wx9b804d3e447446dc	oW5L1wfKcoqgDkL4jz0WNOKuP1E0	扫码支付	买家已支付	2017/6/12 8:17	20	0
2017/6/12 8:17	"4004462001201706125355698940	"	"SP17061200073048	"	"1293495701	"	"	"	8a942a765c355791015c35761eb60004	wx9b804d3e447446dc	oW5L1wZmA6kl9MFJcRHuKJ3winZo	扫码支付	买家已支付	2017/6/12 8:17	20	0
2017/6/12 8:18	"4004462001201706125357296774	"	"SP17061200073074	"	"1293495701	"	"	"	8a942a765c355791015c35761eb60004	wx9b804d3e447446dc	oW5L1wZmA6kl9MFJcRHuKJ3winZo	扫码支付	买家已支付	2017/6/12 8:18	20	0
2017/6/12 8:18	"4008492001201706125352186127	"	"SP17061200073072	"	"1293495701	"	"	"	8a942a765c3447be015c3547712c0013	wx9b804d3e447446dc	oW5L1wX45XmjP8UMfg7GN04mI6Vc	扫码支付	买家已支付	2017/6/12 8:18	10	0
2017/6/12 8:19	"4006012001201706125355761672	"	"SP17061200073095	"	"1293495701	"	"	"	8a942a765c3447be015c354c8d3b0015	wx9b804d3e447446dc	oW5L1wX5wfmhiuUdeAZ-MROqLwew	扫码支付	买家已支付	2017/6/12 8:19	200	0
2017/6/12 8:19	"4005492001201706125352204539	"	"SP17061200073103	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac001d	wx9b804d3e447446dc	oW5L1wTFDmt-pUV3wkv1NodRURmM	扫码支付	买家已支付	2017/6/12 8:19	30	0
2017/6/12 8:19	"4000342001201706125357331753	"	"SP17061200073114	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e99161100c2	wx9b804d3e447446dc	oW5L1wa2Bv5RaPtPrGjNr8Xei19g	扫码支付	买家已支付	2017/6/12 8:19	400	0
2017/6/12 8:20	"4002722001201706125352243849	"	"SP17061200073137	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wQKQ_eA0V2ZXfYEkU_mWzXo	扫码支付	买家已支付	2017/6/12 8:20	500	0
2017/6/12 8:20	"4002132001201706125357374707	"	"SP17061200073164	"	"1293495701	"	"	"	8a942a765c25d677015c260b36590025	wx9b804d3e447446dc	oW5L1wVMVgEBjpPLwU5_MDGjGrzM	扫码支付	全额退款	2017/6/12 8:20	100	0
2017/6/12 8:21	"4002612001201706125357381768	"	"SP17061200073160	"	"1293495701	"	"	"	8a8a52615c452bb6015c458281c30001	wx9b804d3e447446dc	oW5L1wSp-ZqBn1G6Xqi9XXxMJDAw	扫码支付	买家已支付	2017/6/12 8:21	300	0
2017/6/12 8:21	"4004902001201706125352266500	"	"SP17061200073185	"	"1293495701	"	"	"	8a942a765c25d677015c260a751e0024	wx9b804d3e447446dc	oW5L1wbQsbK2hB5M-GVVvqVhzzXs	扫码支付	买家已支付	2017/6/12 8:21	20	0
2017/6/12 8:22	"4000662001201706125352300073	"	"SP17061200073190	"	"1293495701	"	"	"	8a942a765c3447be015c3547712c0013	wx9b804d3e447446dc	oW5L1wQEvYJ9GfYRGFaqBfzs7pLg	扫码支付	买家已支付	2017/6/12 8:22	1000	0
2017/6/12 8:23	"4006492001201706125353813544	"	"SP17061200073229	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e97f88e00c1	wx9b804d3e447446dc	oW5L1wROSBXaGuF1Zz5DJ_sxYLa0	扫码支付	买家已支付	2017/6/12 8:23	40	0
2017/6/12 8:25	"4009992001201706125353889443	"	"SP17061200073267	"	"1293495701	"	"	"	8a942a765c25d677015c25f9416c0013	wx9b804d3e447446dc	oW5L1wXdSgLluAWXDgP7IoZ6X_JQ	扫码支付	买家已支付	2017/6/12 8:25	500	0
2017/6/12 8:25	"4006582001201706125353894047	"	"SP17061200073280	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wagdwF2zz-72ehsOcj9K1FU	扫码支付	待买家支付		50	0
2017/6/12 8:26	"4004312001201706125357560447	"	"SP17061200073287	"	"1293495701	"	"	"	8a942a765c35871c015c3591c96a0004	wx9b804d3e447446dc	oW5L1wWw78VoM3MG36JpUwWHRELk	扫码支付	部分退款	2017/6/12 8:26	80	0
2017/6/12 8:26	"4005122001201706125353921870	"	"SP17061200073296	"	"1293495701	"	"	"	8a942a765c355791015c35761eb60004	wx9b804d3e447446dc	oW5L1wSQroxnhz1IXySbwJG_Efh4	扫码支付	买家已支付	2017/6/12 8:26	1000	0
2017/6/12 8:27	"4009732001201706125355972033	"	"SP17061200073305	"	"1293495701	"	"	"	8a942a765c3447be015c34d133ec000f	wx9b804d3e447446dc	oW5L1wcdsgGmCm75g5fTxGpDfdNM	扫码支付	买家已支付	2017/6/12 8:27	1400	0
2017/6/12 8:27	"4003112001201706125355968853	"	"SP17061200073322	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wX3Usb0ZhKv-hMku8FChiwM	扫码支付	买家已支付	2017/6/12 8:27	100	0
2017/6/12 8:28	"4009482001201706125353950746	"	"SP17061200073333	"	"1293495701	"	"	"	8a942a765c3447be015c346a4c7f0003	wx9b804d3e447446dc	oW5L1we1Gx9rHDU6cu5FYmfjMYag	扫码支付	买家已支付	2017/6/12 8:28	100	0
2017/6/12 8:29	"4005902001201706125357644640	"	"SP17061200073353	"	"1293495701	"	"	"	8a942a765c25d677015c260b36590025	wx9b804d3e447446dc	oW5L1wRAgzqoYfu5Ryctn3dF-Dto	扫码支付	买家已支付	2017/6/12 8:29	100	0
2017/6/12 8:29	"4007202001201706125356008659	"	"SP17061200073354	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0118	wx9b804d3e447446dc	oW5L1wbetCxbTaouKq29Cc7mEHFE	扫码支付	部分退款	2017/6/12 8:29	500	0
2017/6/12 8:29	"4005832001201706125357610741	"	"SP17061200073369	"	"1293495701	"	"	"	8a942a765c3447be015c346a4c7f0003	wx9b804d3e447446dc	oW5L1wY39kH7LiR4m_pwnjj9_8FU	扫码支付	买家已支付	2017/6/12 8:29	50	0
2017/6/12 8:30	"4006922001201706125355990583	"	"SP17061200073379	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1waT21QutF_AV54Jdti3XRkA	扫码支付	全额退款	2017/6/12 8:30	600	0
2017/6/12 8:30	"4004522001201706125354022656	"	"SP17061200073395	"	"1293495701	"	"	"	8a942a765c25d677015c25f9416c0013	wx9b804d3e447446dc	oW5L1wcv_Q54lM7DXbl3a39toIQ4	扫码支付	买家已支付	2017/6/12 8:30	1000	0
2017/6/12 8:31	"4010192001201706125354037445	"	"SP17061200073401	"	"1293495701	"	"	"	8a8a52625c452b2e015c45828ba50004	wx9b804d3e447446dc	oW5L1wREiCCoDZsAu6hwmA8363m4	扫码支付	买家已支付	2017/6/12 8:31	20	0
2017/6/12 8:31	"4002682001201706125354041209	"	"SP17061200073434	"	"1293495701	"	"	"	8a8a52615c434250015c43bee151000d	wx9b804d3e447446dc	oW5L1wdiWhkRAZVfM1KAx9YQYxcM	扫码支付	买家已支付	2017/6/12 8:31	100	0
2017/6/12 8:31	"4009732001201706125358505019	"	"SP17061200073442	"	"1293495701	"	"	"	8a942a765c3447be015c34d133ec000f	wx9b804d3e447446dc	oW5L1wcdsgGmCm75g5fTxGpDfdNM	扫码支付	买家已支付	2017/6/12 8:31	1100	0
2017/6/12 8:31	"4002252001201706125358465131	"	"SP17061200073443	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f3cbbda00cf	wx9b804d3e447446dc	oW5L1wQtUufplzBE8S0WFqsLjs6o	扫码支付	买家已支付	2017/6/12 8:31	100	0
2017/6/12 8:31	"4004332001201706125356031541	"	"SP17061200073470	"	"1293495701	"	"	"	8a942a765c3447be015c354c8d3b0015	wx9b804d3e447446dc	oW5L1wW0htXkL3uS9fcb00VOy3Mw	扫码支付	买家已支付	2017/6/12 8:31	20	0
2017/6/12 8:32	"4004722001201706125354007583	"	"SP17061200073477	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e99161100c2	wx9b804d3e447446dc	oW5L1wbo6mF4YvRxcqwDDYkk9aw4	扫码支付	买家已支付	2017/6/12 8:32	900	0.19
2017/6/12 8:33	"4000032001201706125356093326	"	"SP17061200073540	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wYtSEfzXHqjTJXWB5K5GA5I	扫码支付	买家已支付	2017/6/12 8:33	1000	0
2017/6/12 8:34	"4008902001201706125356121882	"	"SP17061200073552	"	"1293495701	"	"	"	8a942a765c3447be015c34a12def0008	wx9b804d3e447446dc	oW5L1wZtLy4OKmEYnv7HM3CjHSyk	扫码支付	买家已支付	2017/6/12 8:34	100	0
2017/6/12 8:35	"4000032001201706125358536181	"	"SP17061200073559	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wYtSEfzXHqjTJXWB5K5GA5I	扫码支付	买家已支付	2017/6/12 8:35	1000	0
2017/6/12 8:35	"4003462001201706125357781424	"	"SP17061200073558	"	"1293495701	"	"	"	8a942a765c25d677015c2602805c001d	wx9b804d3e447446dc	oW5L1wdG6aH6HEnEzDXJ8BxNhQH4	扫码支付	买家已支付	2017/6/12 8:35	10	0
